|0|;|Tue May 05 18:33:30 +0000 2015|;|8|;|RT AT_USER ENQUANTO ISSO NO PARANÁ PROFESSORES DE TIRO AO ALVO TAMBÉM PARTICIPARAM DAS MANIFESTAÇÕES URL|;|na|;|na|
|0|;|Tue May 05 18:29:01 +0000 2015|;|0|;|AT_USER SÓ SE OS PROFESSORES SE DESVENCILHAREM DOS PETISTAS INFILTRADOS EM SUAS MANIFESTAÇÕES AÍ CONCORDO|;|na|;|na|
|2|;|Tue May 05 18:01:59 +0000 2015|;|1|;|Entãomanifestações contra professoresfaltadáguadengue Cadê URL|;|na|;|na|
|2|;|Tue May 05 17:51:42 +0000 2015|;|1|;|RT AT_USER Professores de SC participam de manifestações no Paraná URL|;|na|;|na|
|2|;|Tue May 05 17:47:04 +0000 2015|;|0|;|Professores de SC participam de manifestações no Paraná Mobilização foi em apoio aos servidores do estado viz URL|;|na|;|na|
|2|;|Tue May 05 17:41:59 +0000 2015|;|5|;|RT AT_USER ACOMPANHE AS MANIFESTAÇOES DOS FUNCIONÁRIOS PUBLICOS DO PR AGORA NO CENTRO CIVICO #FORABETORICHA URL|;|na|;|na|
|3|;|Tue May 05 17:37:34 +0000 2015|;|0|;|Salvem a professorinha - Sobre as Manifestações dos professores URL via AT_USER Olhem e salvem o professor|;|na|;|na|
|2|;|Tue May 05 17:34:27 +0000 2015|;|6|;|RT AT_USER Mineiros e professores do Paraná dando exemplo para BrasilInclusive para São Paulo onde desde Covas professores apanha…|;|na|;|na|
|0|;|Tue May 05 16:30:18 +0000 2015|;|1|;|RT AT_USER hj no blog o poema visual rue de ricardo corona um chamado à rua às manifestações em prol dos professores do PR htt…|;|na|;|na|
|2|;|Tue May 05 16:23:21 +0000 2015|;|5|;|ACOMPANHE AS MANIFESTAÇOES DOS FUNCIONÁRIOS PUBLICOS DO PR AGORA NO CENTRO CIVICO #FORABETORICHA URL|;|na|;|na|
|0|;|Tue May 05 16:10:13 +0000 2015|;|1|;|hj no blog o poema visual rue de ricardo corona um chamado à rua às manifestações em prol dos professores do PR URL|;|na|;|na|
|2|;|Tue May 05 15:59:56 +0000 2015|;|2|;|RT AT_USER 👉A MENTIRA DO PT 👉NO PARANÁ PROFESSORES DE TIRO AO ALVO TAMBÉM PARTICIPARAM DAS MANIFESTAÇÕES AT_USER URL|;|na|;|na|
|3|;|Tue May 05 15:50:38 +0000 2015|;|6|;|RT AT_USER #imagens 05 de maio manifestações dos professores(as) contra beto richa e o #MassacreCentroCivico URL|;|na|;|na|
|3|;|Tue May 05 15:50:25 +0000 2015|;|2|;|AT_USER #imagens 05 de maio manifestações dos professores(as) contra beto richa e o #MassacreCentroCivico URL|;|na|;|na|
|3|;|Tue May 05 15:44:22 +0000 2015|;|6|;|#imagens 05 de maio manifestações dos professores(as) contra beto richa e o #MassacreCentroCivico URL|;|na|;|na|
|1|;|Tue May 05 15:25:21 +0000 2015|;|0|;|#RedesSociais Em greve professores do PR usam redes sociais para mobilizar  - EBC URL|;|na|;|na|
|3|;|Tue May 05 15:21:09 +0000 2015|;|29|;|RT AT_USER A vdd sobre as manifestações dos professores em Curitiba URL|;|na|;|na|
