|Wed Dec 17 17:08:08 +0000 2014|;|0|;|vejam onde chegamos protesto em shopping de pe exigindo cesta básica de hipermercado veja o vídeo URL|
|Wed Dec 17 17:07:39 +0000 2014|;|0|;|bancários demitidos fazem protesto em curitiba URL via AT_USER|
|Wed Dec 17 17:07:38 +0000 2014|;|1|;|bancários demitidos fazem protesto em curitiba URL|
|Wed Dec 17 17:07:08 +0000 2014|;|0|;|ouvindo like a virgin da confessions tour que eu comprei no site piratebay em protesto|
|Wed Dec 17 17:06:46 +0000 2014|;|0|;|rosa cáceres crucificada em protesto na embaixada do brasil em assunção falou com a rb por telefone URL|
|Wed Dec 17 17:06:29 +0000 2014|;|0|;|policial militar é atingido por flecha no pé durante protesto na câmara URL|
|Wed Dec 17 17:05:02 +0000 2014|;|1|;|rt AT_USER operacaobetalab estudantes fazem protesto na usp e pedem mais segurança para mulheres elas fiz URL s…|
|Wed Dec 17 17:03:22 +0000 2014|;|9|;|rt AT_USER chefe da usaid renuncia em protesto contra reatamento de relações entre eua e cuba URL|
|Wed Dec 17 17:01:18 +0000 2014|;|0|;|protesto contra suposto crime cometendo outros crimes só observo URL|
|Wed Dec 17 16:59:35 +0000 2014|;|0|;|polícia para quem precisa de polícia URL|
|Wed Dec 17 16:59:26 +0000 2014|;|14|;|rt AT_USER rt AT_USER a 3 meses sreceber funcionários da limpeza fazem protesto na AT_USER URL|
|Wed Dec 17 16:58:42 +0000 2014|;|0|;|até dentro do shopping está tendo protestose essa moda pega|
|Wed Dec 17 16:58:17 +0000 2014|;|0|;|em rr índios bloqueiam trecho da br 174 em protesto contra pec 215 URL brasil|
|Wed Dec 17 16:55:08 +0000 2014|;|301|;|rt AT_USER londres tem evento de protesto com sentada na cara em massa e seios de fora veja fotos URL g1 URL|
|Wed Dec 17 16:54:42 +0000 2014|;|0|;|meu deus que ambientalismo é esse URL|
|Wed Dec 17 16:54:20 +0000 2014|;|1|;|rt AT_USER estudantes fazem protesto na usp e pedem mais segurança para mulheres URL URL|
|Wed Dec 17 16:53:45 +0000 2014|;|1|;|estudantes fazem protesto na usp e pedem mais segurança para mulheres URL URL|
|Wed Dec 17 16:51:49 +0000 2014|;|1|;|rt AT_USER AT_USER AT_USER isso mesmo profº tamo junto no próximo protesto vou estar com a camisa do brasil e cartaz fora …|
|Wed Dec 17 16:51:35 +0000 2014|;|0|;|isso é uma forma de protesto|
|Wed Dec 17 16:51:29 +0000 2014|;|1|;|a menina não sabe nem o que é feminismo e quer fazer protesto e se sentir a revolucionária|
|Wed Dec 17 16:51:07 +0000 2014|;|0|;|indígenas são reprimidos em protesto contra a pec 215 na câmara e seis são presos pela polícia direitosindigenas URL|
|Wed Dec 17 16:51:06 +0000 2014|;|0|;|pq feministart AT_USER estudantes fazem protesto na usp e pedem mais segurança para mulheres URL g1 URL|
|Wed Dec 17 16:50:04 +0000 2014|;|0|;|e essas feministas ai fazendo protesto|
|Wed Dec 17 16:49:57 +0000 2014|;|1|;|AT_USER AT_USER isso mesmo profº tamo junto no próximo protesto vou estar com a camisa do brasil e cartaz fora pt|
|Wed Dec 17 16:49:15 +0000 2014|;|88|;|estudantes fazem protesto na usp e pedem mais segurança para mulheres URL g1 URL|
|Wed Dec 17 16:48:53 +0000 2014|;|0|;|estudantes fazem protesto na usp e pedem mais segurança para mulheres elas fizeram uma carta URL renatogottschal|
|Wed Dec 17 16:48:51 +0000 2014|;|0|;|ela nao esteja mirando na coisa q irrita ela ela sabe q a coisa vai ouvir o protesto|
|Wed Dec 17 16:47:48 +0000 2014|;|0|;|as feminazi vão deixar os pentelho crescer em protesto contra a seleção natural do loen|
|Wed Dec 17 16:47:43 +0000 2014|;|1|;|rt AT_USER estudantes fazem protesto na usp e pedem mais segurança para mulheres forabolsonaro URL|
|Wed Dec 17 16:47:36 +0000 2014|;|0|;|AT_USER esse é o protesto|
|Wed Dec 17 16:47:33 +0000 2014|;|0|;|na russia protesto as pessoas vão jogar vodca no chau em sp vai ser água|
|Wed Dec 17 16:46:10 +0000 2014|;|1|;|estudantes fazem protesto na usp e pedem mais segurança para mulheres forabolsonaro URL|
|Wed Dec 17 16:44:04 +0000 2014|;|1|;|rt AT_USER em rr índios bloqueiam trecho da br 174 em protesto contra pec 215 URL|
|Wed Dec 17 16:43:36 +0000 2014|;|0|;|fazer uns protesto e pa|
|Wed Dec 17 16:41:50 +0000 2014|;|0|;|os sofredores da contax fazendo protesto por serem sofredores dês de 800 URL|
|Wed Dec 17 16:41:31 +0000 2014|;|2|;|rt AT_USER AT_USER estudantes fazem protesto na usp e pedem mais segurança para mulheres URL g1 URL|
|Wed Dec 17 16:41:00 +0000 2014|;|0|;|sócrates em protesto na cadeia ainda vai tirar o lugar ao mario nogueira URL|
|Wed Dec 17 16:40:28 +0000 2014|;|0|;|new post em rr índios bloqueiam trecho da br 174 em protesto contra pec 215 URL|
|Wed Dec 17 16:40:17 +0000 2014|;|1|;|rt AT_USER languageportuguese obrigado meus 175mil seguidores protesto somoscontrapedofilia aos que não seguiram de volta é http…|
|Wed Dec 17 16:34:50 +0000 2014|;|11|;|rt AT_USER novissimo mene  AT_USER o protesto da torcida maniaca por sexo URL|
|Wed Dec 17 16:34:17 +0000 2014|;|7|;|rt AT_USER operacaobetalab linhas de ônibus são remanejadas durante paralisação em manaus protesto parali URL s…|
|Wed Dec 17 16:34:11 +0000 2014|;|29|;|rt AT_USER um protesto que tenha um trio elétrico tocando vamo quebrar tudo do gino e geno|
