|Sat Jan 10 16:00:28 +0000 2015|;|0|;|o terrível injustificável e indefensável atentado contra a redação do charlie hebdo não pode ser visto apenas como a ação de muçulmanos +|
|Sat Jan 10 16:00:27 +0000 2015|;|0|;|não sou muçulmana religiosa beata mas não sou charlie hebdo presto solidariedade as vítimas e sou contra o URL|
|Sat Jan 10 16:00:22 +0000 2015|;|0|;|frança persegue suspeita por charlie hebdo após cerco mortal URL|
|Sat Jan 10 16:00:19 +0000 2015|;|0|;|hamás condena la masacre de charlie hebdo  sputnik mundo URL|
|Sat Jan 10 16:00:18 +0000 2015|;|0|;|hamas condena atentado contra o &amp39charlie hebdo&amp39 URL redenewsbrasil|
|Sat Jan 10 16:00:14 +0000 2015|;|52|;|rt AT_USER psg usará uniformes em homenagem aos cartunistas do charlie hebdo no jogo de hoje URL URL|
|Sat Jan 10 16:00:06 +0000 2015|;|11|;|rt AT_USER tem que ser muito cretino e tucano pra aproveitar a fatalidade do charlie hebdo para equiparar o pt aos radicais que praticar…|
|Sat Jan 10 16:00:04 +0000 2015|;|1|;|rt AT_USER ligar o pt ao atentado à charlie hebdo é implorar por intervenção psiquiátrica|
|Sat Jan 10 15:59:59 +0000 2015|;|2|;|rt AT_USER após caso charlie hebdo laerte fala sobre o caso rafinha URL URL|
|Sat Jan 10 15:59:55 +0000 2015|;|12|;|rt AT_USER os mascarados esquecem o rg polícia mata os 2 suspeitos agora 1 policial do caso se suicida URL h…|
|Sat Jan 10 15:59:44 +0000 2015|;|46|;|rt AT_USER  que vitimaram os membros da redação de charlie hebdo policiais e cidadãos franceses|
|Sat Jan 10 15:59:38 +0000 2015|;|0|;|laerteo humor da charlie hebdo era agressivo contra quem tem poderno brasil o humor agressivo é contra quem não tem poder (vide gentile)|
|Sat Jan 10 15:59:37 +0000 2015|;|0|;|não deixaremos de criticar nenhuma religião diz sobrevivente de charlie hebdo qual o sentido disso criticar ironizar e zombar da crença|
|Sat Jan 10 15:59:32 +0000 2015|;|0|;|é inacreditável que existam pessoas que acham que qualquer conteúdo que o charlie hebdo tenha publicado justifique o ataque|
|Sat Jan 10 15:59:29 +0000 2015|;|0|;|excelente entrevista com o cartunista laerte destaco os trechos abaixo você concorda com a colocação de que URL|
|Sat Jan 10 15:59:20 +0000 2015|;|0|;|oportunismi da mídia brasileira apropriação indébita URL|
|Sat Jan 10 15:59:18 +0000 2015|;|8|;|rt AT_USER no afeganistão protesto reúne centenas e chama terroristas de heróis URL AT_USER|
|Sat Jan 10 15:59:14 +0000 2015|;|7|;|rt AT_USER aí vira um 1 vocês só falam sobre o charlie hebdo porque foi em paris 2 aah agora vão opinar sobre a nigéria també…|
|Sat Jan 10 15:59:12 +0000 2015|;|0|;|el humor ofensivo de charlie hebdo es necesario – URL - URL blogs URL|
|Sat Jan 10 15:59:05 +0000 2015|;|2|;|rt AT_USER recrean escena del atentado contra charlie hebdo (video) - URL|
|Sat Jan 10 15:58:54 +0000 2015|;|23|;|rt AT_USER a sociedade agora entende a importância do humor diz ziraldo sobre ataque à charlie hebdo URL URL|
|Sat Jan 10 15:58:53 +0000 2015|;|2|;|rt AT_USER terror persiste a pesar de muerte de atacantes de charlie hebdo URL|
|Sat Jan 10 15:58:25 +0000 2015|;|0|;|dilma reitera apoio a frança após charlie hebdo e elogia manifestações (reuters) - a presidente dilma roussef URL|
|Sat Jan 10 15:58:23 +0000 2015|;|0|;|“atentado charlie hebdo humor contra el fanatismo” – español humor jueves – URL|
|Sat Jan 10 15:58:20 +0000 2015|;|2|;|rt AT_USER hamas condena atentado contra o charlie hebdo URL|
|Sat Jan 10 15:58:19 +0000 2015|;|2|;|rt AT_USER teju cole sobre charlie hebdo URL|
|Sat Jan 10 15:58:01 +0000 2015|;|22|;|rt AT_USER os autores da chacina na redação da charlie hebdo são tão muçulmanos quanto qualquer chefe da máfia que se diz católico|
|Sat Jan 10 15:57:34 +0000 2015|;|2|;|rt AT_USER acho que esses colunistas políticos brasileiros que se comparam a charlie hebdo nunca passaram os olhos pelas publicações do ra…|
|Sat Jan 10 15:57:21 +0000 2015|;|44|;|rt AT_USER após o ataque terrorista o jornal charlie hebdo anunciou que voltará com uma tiragem de 1 milhão de cópias superior …|
|Sat Jan 10 15:57:18 +0000 2015|;|2|;|hamas condena atentado contra o charlie hebdo URL|
|Sat Jan 10 15:57:16 +0000 2015|;|0|;|mano que relato triste URL jesuischarlie|
|Sat Jan 10 15:56:47 +0000 2015|;|12|;|rt AT_USER laerte no brasil charlie hebdo não existiria URL URL|
